ticker,period_end,available_date,net_income,total_revenue,total_equity,total_debt,shares_outstanding,ttm_net_income,roe,net_margin,debt_to_equity,earnings_growth_yoy
AES,2021-12-31,2022-03-01,,,,,713438630,,,,,
AES,2022-12-31,2023-03-01,-546000000.0,12617000000.0,2437000000.0,23498000000.0,713438630,-546000000.0,-0.22404595814526057,-0.043274946500752955,9.642183011899878,
AES,2023-12-31,2024-02-29,249000000.0,12668000000.0,2488000000.0,26878000000.0,713438630,249000000.0,0.10008038585209003,0.019655825702557625,10.803054662379422,1.456043956043956
AES,2024-12-31,2025-03-01,,,,,713438630,,,,,
AES,2025-03-31,2025-05-30,,,,,713438630,,,,,
AES,2025-06-30,2025-08-29,-95000000.0,2855000000.0,3369000000.0,30271000000.0,713438630,,,-0.03327495621716287,8.985158800831107,
AES,2025-09-30,2025-11-29,639000000.0,3351000000.0,3865000000.0,30849000000.0,713438630,,,0.19068934646374217,7.981630012936611,
AES,2025-12-31,2026-03-01,320000000.0,3101000000.0,4063000000.0,29897000000.0,713438630,,,0.10319251854240567,7.358355894659119,
AES,2026-03-31,2026-05-30,487000000.0,3180000000.0,4420000000.0,30999000000.0,713438630,1351000000.0,0.3056561085972851,0.1531446540880503,7.013348416289593,
AES,2026-06-30,2026-08-29,426000000.0,3422000000.0,4942000000.0,32117000000.0,713438630,1872000000.0,0.37879401052205586,0.1244886031560491,6.498785916632942,5.484210526315789
