ticker,period_end,available_date,net_income,total_revenue,total_equity,total_debt,shares_outstanding,ttm_net_income,roe,net_margin,debt_to_equity,earnings_growth_yoy
FTV,2021-12-31,2022-03-01,,,,,302017052,,,,,
FTV,2022-12-31,2023-03-01,755200000.0,5825700000.0,9683400000.0,3420700000.0,302017052,755200000.0,0.07798913604725613,0.12963249051616116,0.35325402234752257,
FTV,2023-12-31,2024-02-29,865800000.0,3913900000.0,10318900000.0,3810100000.0,302017052,865800000.0,0.08390429212416052,0.2212115792432101,0.3692350928878078,0.1464512711864407
FTV,2024-12-31,2025-03-01,,,,,302017052,,,,,
FTV,2025-03-31,2025-05-30,,,,,302017052,,,,,
FTV,2025-06-30,2025-08-29,166600000.0,1016400000.0,10382100000.0,4812200000.0,302017052,,,0.16391184573002754,0.46350930929195444,
FTV,2025-09-30,2025-11-29,55000000.0,1027100000.0,6503900000.0,3306300000.0,302017052,,,0.0535488267938857,0.5083565245468104,
FTV,2025-12-31,2026-03-01,185700000.0,1122500000.0,6453400000.0,3306600000.0,302017052,,,0.16543429844097995,0.5123810704434871,
FTV,2026-03-31,2026-05-30,136400000.0,1069400000.0,6083100000.0,3489100000.0,302017052,543700000.0,0.08937877069257451,0.12754815784552084,0.5735726849796978,
FTV,2026-06-30,2026-08-29,157300000.0,1096800000.0,6060600000.0,3509300000.0,302017052,534400000.0,0.08817608817608817,0.14341721371261854,0.579035079035079,-0.05582232893157263
