ticker,period_end,available_date,net_income,total_revenue,total_equity,total_debt,shares_outstanding,ttm_net_income,roe,net_margin,debt_to_equity,earnings_growth_yoy
MU,2021-08-31,2021-10-30,,,,,1129393151,,,,,
MU,2022-08-31,2022-10-30,8687000000.0,30758000000.0,49907000000.0,7516000000.0,1129393151,8687000000.0,0.17406375859097922,0.28243058716431496,0.15060011621616207,
MU,2023-08-31,2023-10-30,-5833000000.0,15540000000.0,44120000000.0,13933000000.0,1129393151,-5833000000.0,-0.13220761559383498,-0.37535392535392537,0.3157978241160471,-1.6714631057902614
MU,2024-08-31,2024-10-30,778000000.0,25111000000.0,45131000000.0,14007000000.0,1129393151,778000000.0,0.017238705102922604,0.03098243797538927,0.31036316500853073,1.1333790502314418
MU,2024-11-30,2025-01-29,,,,,1129393151,,,,,
MU,2025-02-28,2025-04-29,,,,,1129393151,,,,,
MU,2025-05-31,2025-07-30,1885000000.0,9301000000.0,50748000000.0,16141000000.0,1129393151,,,0.2026663799591442,0.3180617955387404,
MU,2025-08-31,2025-10-30,3201000000.0,11315000000.0,54165000000.0,15278000000.0,1129393151,,,0.2828988068935042,0.28206406350964647,
MU,2025-11-30,2026-01-29,5240000000.0,13643000000.0,58806000000.0,12425000000.0,1129393151,,,0.3840797478560434,0.21128796381321635,
MU,2026-02-28,2026-04-29,13785000000.0,23860000000.0,72459000000.0,10798000000.0,1129393151,24111000000.0,0.3327536951931437,0.577745180217938,0.1490222056611325,
MU,2026-05-31,2026-07-30,28243000000.0,41456000000.0,100724000000.0,6376000000.0,1129393151,50469000000.0,0.5010623088836822,0.6812765341566963,0.06330169572296573,13.983023872679045
