ticker,period_end,available_date,net_income,total_revenue,total_equity,total_debt,shares_outstanding,ttm_net_income,roe,net_margin,debt_to_equity,earnings_growth_yoy
COST,2021-08-31,2021-10-30,,,,,443478804,,,,,
COST,2022-08-31,2022-10-30,5844000000.0,226954000000.0,20642000000.0,9039000000.0,443478804,5844000000.0,0.2831121015405484,0.025749711395260715,0.43789361495979073,
COST,2023-08-31,2023-10-30,6292000000.0,242290000000.0,25058000000.0,8884000000.0,443478804,6292000000.0,0.2510974539069359,0.025968880267448098,0.354537473062495,0.07665982203969883
COST,2024-08-31,2024-10-30,7367000000.0,254453000000.0,23622000000.0,8169000000.0,443478804,7367000000.0,0.3118702904072475,0.028952301603832536,0.3458216916433833,0.17085187539732993
COST,2024-11-30,2025-01-29,,,,,443478804,,,,,
COST,2025-02-28,2025-04-29,,,,,443478804,,,,,
COST,2025-05-31,2025-07-30,1903000000.0,63205000000.0,27125000000.0,8180000000.0,443478804,,,0.030108377501779922,0.30156682027649767,
COST,2025-08-31,2025-10-30,2610000000.0,86156000000.0,29164000000.0,8173000000.0,443478804,,,0.030293885510005107,0.2802427650528048,
COST,2025-11-30,2026-01-29,2001000000.0,67307000000.0,30303000000.0,8102000000.0,443478804,,,0.029729448645757498,0.26736626736626734,
COST,2026-02-28,2026-04-29,2035000000.0,69597000000.0,32087000000.0,8165000000.0,443478804,8549000000.0,0.26643188830367437,0.029239766081871343,0.2544644248449528,
COST,2026-05-31,2026-07-30,2192000000.0,70527000000.0,33509000000.0,8136000000.0,443478804,8838000000.0,0.263750037303411,0.031080295489670624,0.2428004416723865,0.15186547556489752
