ticker,period_end,available_date,net_income,total_revenue,total_equity,total_debt,shares_outstanding,ttm_net_income,roe,net_margin,debt_to_equity,earnings_growth_yoy
VRT,2021-12-31,2022-03-01,,,,,384988173,,,,,
VRT,2022-12-31,2023-03-01,76600000.0,5691500000.0,1441900000.0,3368100000.0,384988173,76600000.0,0.053124349816214715,0.013458666432399192,2.3358762743602193,
VRT,2023-12-31,2024-02-29,460200000.0,6863200000.0,2014900000.0,3126400000.0,384988173,460200000.0,0.22839843168395454,0.06705326961184287,1.551640279914636,5.007832898172324
VRT,2024-12-31,2025-03-01,,,,,384988173,,,,,
VRT,2025-03-31,2025-05-30,,,,,384988173,,,,,
VRT,2025-06-30,2025-08-29,324200000.0,2638100000.0,3125400000.0,3180400000.0,384988173,,,0.12289147492513551,1.0175977474883215,
VRT,2025-09-30,2025-11-29,398500000.0,2675800000.0,3508700000.0,3213900000.0,384988173,,,0.14892742357425817,0.9159802775956907,
VRT,2025-12-31,2026-03-01,445600000.0,2880000000.0,3941300000.0,3227900000.0,384988173,,,0.15472222222222223,0.8189937330322482,
VRT,2026-03-31,2026-05-30,390100000.0,2649500000.0,4244900000.0,3264900000.0,384988173,1558400000.0,0.3671229004216825,0.147235327420268,0.7691347263775354,
VRT,2026-06-30,2026-08-29,497800000.0,3274300000.0,4757600000.0,3338200000.0,384988173,1732000000.0,0.36404910038674965,0.15203249549522035,0.7016562972927527,0.5354719309068476
