ticker,period_end,available_date,net_income,total_revenue,total_equity,total_debt,shares_outstanding,ttm_net_income,roe,net_margin,debt_to_equity,earnings_growth_yoy
CNC,2021-12-31,2022-03-01,,,,,493995000,,,,,
CNC,2022-12-31,2023-03-01,1202000000.0,144547000000.0,24057000000.0,21333000000.0,493995000,1202000000.0,0.04996466724861787,0.00831563436114205,0.8867689238059608,
CNC,2023-12-31,2024-02-29,2702000000.0,153999000000.0,25840000000.0,18877000000.0,493995000,2702000000.0,0.10456656346749225,0.017545568477717387,0.7305340557275541,1.2479201331114809
CNC,2024-12-31,2025-03-01,,,,,493995000,,,,,
CNC,2025-03-31,2025-05-30,,,,,493995000,,,,,
CNC,2025-06-30,2025-08-29,-253000000.0,48742000000.0,27406000000.0,17577000000.0,493995000,,,-0.005190595379754626,0.6413559074655185,
CNC,2025-09-30,2025-11-29,-6631000000.0,49690000000.0,20948000000.0,17583000000.0,493995000,,,-0.13344737371704568,0.8393641397746802,
CNC,2025-12-31,2026-03-01,-1101000000.0,49725000000.0,19953000000.0,18162000000.0,493995000,,,-0.022141779788838613,0.9102390617952187,
CNC,2026-03-31,2026-05-30,1541000000.0,49944000000.0,21427000000.0,16371000000.0,493995000,-6444000000.0,-0.30074205441732393,0.03085455710395643,0.764036029308816,
CNC,2026-06-30,2026-08-29,1091000000.0,53579000000.0,22562000000.0,16105000000.0,493995000,-5100000000.0,-0.22604379044410958,0.020362455439631198,0.7138108323730166,5.312252964426878
