ticker,period_end,available_date,net_income,total_revenue,total_equity,total_debt,shares_outstanding,ttm_net_income,roe,net_margin,debt_to_equity,earnings_growth_yoy
MGM,2021-12-31,2022-03-01,,,,,255851235,,,,,
MGM,2022-12-31,2023-03-01,1473093000.0,13127485000.0,4831529000.0,33994990000.0,255851235,1473093000.0,0.30489168128764205,0.1122144112143339,7.036072845676803,
MGM,2023-12-31,2024-02-29,1142180000.0,16164249000.0,3811170000.0,31555428000.0,255851235,1142180000.0,0.29969274527244916,0.07066087635744785,8.279721975141491,-0.22463822718592785
MGM,2024-12-31,2025-03-01,,,,,255851235,,,,,
MGM,2025-06-30,2025-08-29,48951000.0,4404870000.0,2973770000.0,31217328000.0,255851235,,,0.011112927282757493,10.497559663322987,
MGM,2025-09-30,2025-11-29,-285255000.0,4250464000.0,2675981000.0,31151589000.0,255851235,,,-0.06711149653308439,11.641184672088478,
MGM,2025-12-31,2026-03-01,293612000.0,4605267000.0,2429917000.0,31375801000.0,255851235,,,0.06375569538096271,12.912293300553063,
MGM,2026-03-31,2026-05-30,125136000.0,4454718000.0,2433422000.0,31336426000.0,255851235,182444000.0,0.07497425436278624,0.028090667018653034,12.877514052227687,
MGM,2026-06-30,2026-08-29,292433000.0,4450993000.0,2513775000.0,29846957000.0,255851235,425926000.0,0.16943680321428928,0.06570062006388237,11.873360583186642,4.973994402565831
