ticker,period_end,available_date,net_income,total_revenue,total_equity,total_debt,shares_outstanding,ttm_net_income,roe,net_margin,debt_to_equity,earnings_growth_yoy
WRB,2021-12-31,2022-03-01,,,,,371227529,,,,,
WRB,2022-12-31,2023-03-01,1381062000.0,11217429000.0,6748332000.0,2837194000.0,371227529,1381062000.0,0.20465234964729062,0.12311751650043874,0.42042892969699774,
WRB,2023-12-31,2024-02-29,1381359000.0,12111139000.0,7455431000.0,2837041000.0,371227529,1381359000.0,0.18528224592246914,0.11405690249282087,0.3805334661403211,0.00021505189484614015
WRB,2024-12-31,2025-03-01,,,,,371227529,,,,,
WRB,2025-03-31,2025-05-30,,,,,371227529,,,,,
WRB,2025-06-30,2025-08-29,401288000.0,3615412000.0,9294537000.0,2841806000.0,371227529,,,0.11099371247315659,0.30575014118508537,
WRB,2025-09-30,2025-11-29,511032000.0,3780245000.0,9798892000.0,2839858000.0,371227529,,,0.1351848888101168,0.28981419531922586,
WRB,2025-12-31,2026-03-01,449511000.0,3716172000.0,9700818000.0,2839725000.0,371227529,,,0.12096076284951289,0.29273046870892744,
WRB,2026-03-31,2026-05-30,515216000.0,3707345000.0,9739550000.0,2841035000.0,371227529,1877047000.0,0.1927242018368405,0.13897168998299322,0.29170084860183476,
WRB,2026-06-30,2026-08-29,452261000.0,3714145000.0,9833239000.0,2840332000.0,371227529,1928020000.0,0.19607171146760494,0.12176719002623754,0.28885009303648573,0.12702348438029545
