ticker,period_end,available_date,net_income,total_revenue,total_equity,total_debt,shares_outstanding,ttm_net_income,roe,net_margin,debt_to_equity,earnings_growth_yoy
WSM,2022-01-31,2022-04-01,,,,,117746611,,,,,
WSM,2023-01-31,2023-04-01,1127904000.0,8674417000.0,1701051000.0,1443658000.0,117746611,1127904000.0,0.6630630122200921,0.13002649054109341,0.8486859006578874,
WSM,2024-01-31,2024-03-31,949762000.0,7750652000.0,2127861000.0,1390621000.0,117746611,949762000.0,0.4463458844351205,0.1225396263436934,0.6535300003148702,-0.15794074673021818
WSM,2025-01-31,2025-04-01,,,,,117746611,,,,,
WSM,2025-04-30,2025-06-29,231263000.0,1730113000.0,2161276000.0,1368815000.0,117746611,,,0.13366930368132024,0.6333365104688157,
WSM,2025-07-31,2025-09-29,247562000.0,1836760000.0,2149696000.0,1394247000.0,117746611,,,0.13478189856050873,0.6485786827532823,
WSM,2025-10-31,2025-12-30,241592000.0,1882814000.0,2067958000.0,1465764000.0,117746611,,,0.12831432101099738,0.708797760882958,
WSM,2026-01-31,2026-04-01,368020000.0,2357129000.0,2082559000.0,1456905000.0,117746611,1088437000.0,0.5226440163279887,0.15613061482846294,0.6995744178196152,
WSM,2026-04-30,2026-06-29,231362000.0,1805456000.0,1869804000.0,1493564000.0,117746611,1088536000.0,0.5821658312849903,0.128146019620528,0.7987810487088486,0.0004280840428429969
