ticker,period_end,available_date,net_income,total_revenue,total_equity,total_debt,shares_outstanding,ttm_net_income,roe,net_margin,debt_to_equity,earnings_growth_yoy
AXP,2021-12-31,2022-03-01,,,,,675309833,,,,,
AXP,2022-12-31,2023-03-01,7514000000.0,52862000000.0,24711000000.0,43921000000.0,675309833,7514000000.0,0.304075108251386,0.14214369490371154,1.7773865889684757,
AXP,2023-12-31,2024-02-29,8374000000.0,60515000000.0,28057000000.0,49159000000.0,675309833,8374000000.0,0.2984638414655879,0.13837891431876395,1.7521117724631998,0.11445302102741549
AXP,2024-12-31,2025-03-01,,,,,675309833,,,,,
AXP,2025-06-30,2025-08-29,2885000000.0,17856000000.0,32311000000.0,59695000000.0,675309833,,,0.16157034050179211,1.8475132307882765,
AXP,2025-09-30,2025-11-29,2902000000.0,18426000000.0,32417000000.0,59233000000.0,675309833,,,0.1574948442418322,1.8272202856525896,
AXP,2025-12-31,2026-03-01,2462000000.0,18981000000.0,33474000000.0,57759000000.0,675309833,,,0.1297086560244455,1.7254884387883134,
AXP,2026-03-31,2026-05-30,2971000000.0,18908000000.0,33995000000.0,60442000000.0,675309833,11220000000.0,0.33004853654949257,0.157129257457161,1.7779673481394322,
AXP,2026-06-30,2026-08-29,3110000000.0,19637000000.0,34280000000.0,59049000000.0,675309833,11445000000.0,0.3338681446907818,0.15837449712277843,1.7225495915985998,0.0779896013864818
