ticker,period_end,available_date,net_income,total_revenue,total_equity,total_debt,shares_outstanding,ttm_net_income,roe,net_margin,debt_to_equity,earnings_growth_yoy
FDX,2022-05-31,2022-07-30,,,,,236581188,,,,,
FDX,2023-05-31,2023-07-30,3972000000.0,90155000000.0,26088000000.0,38332000000.0,236581188,3972000000.0,0.15225390984360626,0.044057456602517885,1.4693345599509353,
FDX,2024-05-31,2024-07-30,4331000000.0,87693000000.0,27582000000.0,37719000000.0,236581188,4331000000.0,0.15702269596113408,0.04938820658433398,1.3675222971503154,0.09038267875125881
FDX,2024-11-30,2025-01-29,,,,,236581188,,,,,
FDX,2025-02-28,2025-04-29,,,,,236581188,,,,,
FDX,2025-05-31,2025-07-30,1648000000.0,22220000000.0,28074000000.0,37416000000.0,236581188,,,0.07416741674167417,1.3327634109852533,
FDX,2025-08-31,2025-10-30,824000000.0,22244000000.0,27771000000.0,37906000000.0,236581188,,,0.03704369717676677,1.3649490475676065,
FDX,2025-11-30,2026-01-29,956000000.0,23469000000.0,28140000000.0,37766000000.0,236581188,,,0.04073458604968256,1.3420753375977257,
FDX,2026-02-28,2026-04-29,1056000000.0,24000000000.0,29804000000.0,42022000000.0,236581188,4484000000.0,0.15044960407998925,0.044,1.4099449738290162,
FDX,2026-05-31,2026-07-30,1597000000.0,25007000000.0,31647000000.0,42943000000.0,236581188,4433000000.0,0.14007646854362182,0.0638621186067901,1.3569374664265175,-0.030946601941747573
