ticker,period_end,available_date,net_income,total_revenue,total_equity,total_debt,shares_outstanding,ttm_net_income,roe,net_margin,debt_to_equity,earnings_growth_yoy
GOOGL,2021-12-31,2022-03-01,,,,,5867155790,,,,,
GOOGL,2022-12-31,2023-03-01,59972000000.0,282836000000.0,256144000000.0,29679000000.0,5867155790,59972000000.0,0.2341339246673746,0.2120380715326196,0.11586841776500718,
GOOGL,2023-12-31,2024-02-29,73795000000.0,307394000000.0,283379000000.0,27121000000.0,5867155790,73795000000.0,0.26041096905557576,0.24006649446638517,0.09570575095543424,0.23049089575135062
GOOGL,2024-12-31,2025-03-01,,,,22574000000.0,5867155790,,,,,
GOOGL,2025-03-31,2025-05-30,,,,,5867155790,,,,,
GOOGL,2025-06-30,2025-08-29,28196000000.0,96428000000.0,362916000000.0,,5867155790,,,0.2924046957315303,,
GOOGL,2025-09-30,2025-11-29,34979000000.0,102346000000.0,386867000000.0,,5867155790,,,0.34177202821800556,,
GOOGL,2025-12-31,2026-03-01,34455000000.0,113829000000.0,415265000000.0,,5867155790,,,0.3026908784228975,,
GOOGL,2026-03-31,2026-05-30,62578000000.0,109896000000.0,478746000000.0,,5867155790,160208000000.0,0.33464091605987306,0.5694292785906675,,
GOOGL,2026-06-30,2026-08-29,112193000000.0,119796000000.0,640480000000.0,112756000000.0,5867155790,244205000000.0,0.3812843492380715,0.9365337740826071,0.17604921309018237,2.979039580082281
