Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2015-01-02 00:00:00-05:00,76.05000305175781,77.19999694824219,75.98999786376953,76.94999694824219,49.61342239379883,1794700,0.0,0.0
2015-01-05 00:00:00-05:00,76.70999908447266,78.0999984741211,76.43000030517578,77.9000015258789,50.22591018676758,2066500,0.0,0.0
2015-01-06 00:00:00-05:00,77.68000030517578,79.41000366210938,75.30999755859375,79.01000213623047,50.94159698486328,2897700,0.0,0.0
2015-01-07 00:00:00-05:00,79.01000213623047,80.05000305175781,78.61000061035156,79.73999786376953,51.41228103637695,2736500,0.0,0.0
2015-01-08 00:00:00-05:00,80.08999633789062,80.19999694824219,78.54000091552734,79.41000366210938,51.19948959350586,2459700,0.0,0.0
2015-01-09 00:00:00-05:00,79.27999877929688,80.05000305175781,78.44000244140625,79.48999786376953,51.25108337402344,1845600,0.0,0.0
2015-01-12 00:00:00-05:00,79.76000213623047,80.83000183105469,79.69000244140625,80.69000244140625,52.02476501464844,1644900,0.0,0.0
2015-01-13 00:00:00-05:00,80.63999938964844,81.33000183105469,80.38999938964844,80.87000274658203,52.140838623046875,1908400,0.0,0.0
2015-01-14 00:00:00-05:00,80.61000061035156,81.94000244140625,80.45999908447266,81.9000015258789,52.80493927001953,2302200,0.0,0.0
2015-01-15 00:00:00-05:00,81.93000030517578,83.25,81.36000061035156,83.16999816894531,53.62374496459961,3080900,0.0,0.0
2015-01-16 00:00:00-05:00,83.27999877929688,84.41999816894531,82.88999938964844,84.30999755859375,54.3587532043457,3164300,0.0,0.0
2015-01-20 00:00:00-05:00,84.4000015258789,84.87999725341797,83.0,83.37000274658203,53.7526969909668,3071000,0.0,0.0
2015-01-21 00:00:00-05:00,83.20999908447266,83.3499984741211,81.7300033569336,82.43000030517578,53.146644592285156,2858500,0.0,0.0
2015-01-22 00:00:00-05:00,82.55999755859375,83.27999877929688,82.44000244140625,82.98999786376953,53.50770568847656,3341800,0.0,0.0
2015-01-23 00:00:00-05:00,83.13999938964844,83.5,82.72000122070312,83.2300033569336,53.66242599487305,2160800,0.0,0.0
2015-01-26 00:00:00-05:00,83.0199966430664,83.2300033569336,81.93000030517578,83.08000183105469,53.56574249267578,2038200,0.0,0.0
2015-01-27 00:00:00-05:00,82.91999816894531,83.66999816894531,82.72000122070312,83.0199966430664,53.52703094482422,1579300,0.0,0.0
2015-01-28 00:00:00-05:00,83.08999633789062,83.91000366210938,83.02999877929688,83.04000091552734,53.539939880371094,2317800,0.0,0.0
2015-01-29 00:00:00-05:00,82.9800033569336,83.76000213623047,82.70999908447266,83.73999786376953,53.99125289916992,2367800,0.0,0.0
2015-01-30 00:00:00-05:00,83.54000091552734,83.62999725341797,81.91000366210938,81.94999694824219,52.837158203125,2640400,0.0,0.0
2015-02-02 00:00:00-05:00,81.81999969482422,82.05000305175781,80.19999694824219,81.94999694824219,52.837158203125,2614600,0.0,0.0
2015-02-03 00:00:00-05:00,82.0,82.0,80.3499984741211,81.76000213623047,52.71465301513672,2884600,0.0,0.0
2015-02-04 00:00:00-05:00,81.5,81.5,80.33000183105469,80.72000122070312,52.04412078857422,2596900,0.0,0.0
2015-02-05 00:00:00-05:00,81.22000122070312,81.69999694824219,80.4000015258789,81.62999725341797,52.630828857421875,1882800,0.0,0.0
2015-02-06 00:00:00-05:00,81.0999984741211,81.0999984741211,76.97000122070312,77.25,50.31535720825195,3838400,0.825,0.0
2015-02-09 00:00:00-05:00,77.18000030517578,77.77999877929688,76.95999908447266,77.06999969482422,50.198116302490234,1885100,0.0,0.0
2015-02-10 00:00:00-05:00,77.06999969482422,77.70999908447266,76.51000213623047,77.5,50.47819519042969,2144700,0.0,0.0
2015-02-11 00:00:00-05:00,77.68000030517578,78.23999786376953,76.38999938964844,77.23999786376953,50.30884552001953,2511400,0.0,0.0
2015-02-12 00:00:00-05:00,77.33999633789062,77.80000305175781,76.8499984741211,77.44999694824219,50.44561767578125,1613900,0.0,0.0
2015-02-13 00:00:00-05:00,77.26000213623047,77.52999877929688,76.5199966430664,77.12000274658203,50.23067855834961,1267400,0.0,0.0
2015-02-17 00:00:00-05:00,76.77999877929688,77.94999694824219,76.62999725341797,76.97000122070312,50.13298034667969,1711400,0.0,0.0
2015-02-18 00:00:00-05:00,77.16999816894531,78.16999816894531,76.23999786376953,78.11000061035156,50.875492095947266,2259600,0.0,0.0
2015-02-19 00:00:00-05:00,77.79000091552734,77.79000091552734,76.05999755859375,76.22000122070312,49.64447021484375,2004700,0.0,0.0
2015-02-20 00:00:00-05:00,76.66000366210938,78.44999694824219,76.3499984741211,78.05000305175781,50.83642578125,4007900,0.0,0.0
2015-02-23 00:00:00-05:00,78.04000091552734,78.7300033569336,77.56999969482422,78.69000244140625,51.253273010253906,2953600,0.0,0.0
2015-02-24 00:00:00-05:00,76.30000305175781,77.52999877929688,76.05000305175781,76.5,49.826873779296875,16363900,0.0,0.0
2015-02-25 00:00:00-05:00,76.9000015258789,78.33999633789062,76.83000183105469,77.62999725341797,50.56285858154297,4391200,0.0,0.0
2015-02-26 00:00:00-05:00,77.75,77.87000274658203,75.95999908447266,76.06999969482422,49.546791076660156,2865000,0.0,0.0
2015-02-27 00:00:00-05:00,76.33999633789062,77.12000274658203,75.6500015258789,77.11000061035156,50.22417449951172,2660100,0.0,0.0
2015-03-02 00:00:00-05:00,77.44000244140625,78.43000030517578,77.2300033569336,77.37999725341797,50.4000244140625,2900200,0.0,0.0
2015-03-03 00:00:00-05:00,77.69000244140625,77.80999755859375,76.80000305175781,77.56999969482422,50.52377700805664,1964600,0.0,0.0
2015-03-04 00:00:00-05:00,77.51000213623047,78.19000244140625,76.52999877929688,76.72000122070312,49.970149993896484,2064200,0.0,0.0
2015-03-05 00:00:00-05:00,77.0199966430664,77.75,76.66000366210938,76.68000030517578,49.94408416748047,2015100,0.0,0.0
2015-03-06 00:00:00-05:00,75.61000061035156,75.61000061035156,73.19999694824219,73.62000274658203,47.951019287109375,4831300,0.0,0.0
2015-03-09 00:00:00-04:00,73.91999816894531,74.5999984741211,73.66999816894531,74.38999938964844,48.452545166015625,2934800,0.0,0.0
2015-03-10 00:00:00-04:00,74.20999908447266,75.44999694824219,74.12999725341797,74.93000030517578,48.804256439208984,3302400,0.0,0.0
2015-03-11 00:00:00-04:00,74.80999755859375,75.13999938964844,73.86000061035156,74.2300033569336,48.34832000732422,1924400,0.0,0.0
2015-03-12 00:00:00-04:00,74.58999633789062,75.4000015258789,74.58999633789062,75.30000305175781,49.045249938964844,2030400,0.0,0.0
